Titles	Genres
Aladdin (1992)[0.0003619902101890481, 0.00037466739568324628, 0.00034439865363767962, 0.00043783302967458228, 0.00037451848399301137, 0.00038967830079956496, 0.00027907131673933136, 0.00034429365182815495, 0.99681232429749167, 0.00028122465996379325]	animation
Terminator 2: Judgment Day (1991)[0.00033621865664128865, 0.00034799330180262028, 0.00031987951446161043, 0.00040666191771728227, 0.00034785499174033279, 0.99707880662010373, 0.00025920309605116567, 0.00031978198815744643, 0.00032239677930034764, 0.00026120313402412101]	sci-fi
Batman (1989)[0.00035297164690261963, 0.00036533299512739586, 0.00033581836343599136, 0.00042692493112385436, 0.0003651877933974268, 0.00037996992107494209, 0.00027211858083488205, 0.0003357159776239101, 0.99689174151445104, 0.00027421827602798677]	action
Silence of the Lambs, The (1991)[0.00040319763800603575, 0.00041731794044503012, 0.00038360353338465057, 0.00048767408188634895, 0.00041715207728030727, 0.00043403762323443955, 0.00031083960996008432, 0.99644631714616161, 0.00038662226901149996, 0.00031323808062995662]	action
Snow White and the Seven Dwarfs (1937)[0.00048622176914792949, 0.00050324964279010813, 0.00046259295956215332, 0.00058809311491735583, 0.00050304962603954506, 0.00052341214618587147, 0.99562695726461525, 0.0004624519221413784, 0.00046623329581098479, 0.00037773825878940177]	animation
Beauty and the Beast (1991)[0.00080323281233619925, 0.00083136266521728662, 0.00076419828862698777, 0.99312806527022557, 0.00083103223982858776, 0.00086467089066899776, 0.00061924116254368617, 0.00076396529641783149, 0.00077021208255505951, 0.00062401929157984519]	animation
Pinocchio (1940)[0.0021342212002715358, 0.0022089633266604409, 0.0020305049342484831, 0.0025813751527210675, 0.98136770914163518, 0.002297464592807363, 0.0016453481442542945, 0.0020298858647774132, 0.0020464838214381471, 0.0016580438211862964]	fantasy
Pretty Woman (1990)[0.0016400938999559934, 0.98568224013081207, 0.0015603906268327695, 0.0019837201696516226, 0.001696856610283915, 0.0017655422331803324, 0.0012644075760994472, 0.0015599148879248145, 0.0015726699891615273, 0.0012741638760974693]	romance
One Fine Day (1996)[0.00037148171288277088, 0.00038449129836149945, 0.00035342889991701773, 0.00044931315610772864, 0.00038433848215741552, 0.00039989579436049008, 0.0002863886587005649, 0.00035332114492541821, 0.99672874238929254, 0.00028859846329453402]	romance
Heavy Metal (1981)[0.00087789035449405248, 0.00090863477396792389, 0.00083522771505715272, 0.0010618226206425012, 0.00090827363675209649, 0.00094503887673897183, 0.00067679735607619482, 0.99226249460253879, 0.00084180046906108096, 0.00068201959467121913]	sci-fi
Aristocats, The (1970)[0.0010783471806119691, 0.0011161117578048787, 0.0010259429860348895, 0.0013042784026726334, 0.9905857563813415, 0.0011608283461407053, 0.00083133675752823449, 0.0010256301919258975, 0.0010340165577659253, 0.00083775143817325991]	animation
All Dogs Go to Heaven 2 (1996)[0.00049471076805161697, 0.00051203593319708524, 0.00047066942050189681, 0.00059836069675909317, 0.0005118324243322585, 0.99570176790594456, 0.00038139038448909817, 0.00047052592069340851, 0.00047437331377840722, 0.00038433323225256651]	animation
Mission: Impossible (1996)[0.98260410339718252, 0.002054238167347326, 0.0018882797575577568, 0.0024005646897620999, 0.002053421709652831, 0.0021365404294914968, 0.001530100982532456, 0.0018877040503378296, 0.0019031394157243621, 0.0015419074004114968]	action
Dragonheart (1996)[0.0019847312964619349, 0.0020542381673473269, 0.0018882797575577564, 0.0024005646897630388, 0.98267279381037254, 0.0021365404294913766, 0.001530100982532456, 0.0018877040503378299, 0.001903139415724363, 0.0015419074004114968]	fantasy
James and the Giant Peach (1996)[0.0015503569843202049, 0.0016046517208054415, 0.001475014635834497, 0.00187518191491121, 0.0016040139514049635, 0.98652991893931863, 0.0011952261493599599, 0.0014745649267424255, 0.0014866221390084917, 0.0012044486382939551]	animation
Kids in the Hall: Brain Candy (1996)[0.00053185352271840273, 0.00055047945671734546, 0.00050600715710243961, 0.00064328546087844365, 0.0005502606684603395, 0.9953790577680609, 0.00041002507449016903, 0.0005058528833659804, 0.00050998913771431844, 0.00041318887049159606]	comedy
Mystery Science Theater 3000: The Movie (1996)[0.0021342212002715332, 0.0022089633266604413, 0.9811901287024879, 0.0025813751527208008, 0.0022080853733960153, 0.0022974645928073114, 0.0016453481442542947, 0.0020298858647774145, 0.0020464838214381467, 0.0016580438211862966]	comedy
Space Jam (1996)[0.00029740113291225817, 0.00030781635747356337, 0.00028294839717298243, 0.00035971149325713937, 0.00030769401575216532, 0.99741606777769098, 0.00022927726614001035, 0.00028286213059385538, 0.00028517503570149019, 0.00023104639330554733]	animation
Barbarella (1968)[0.00025694818729429201, 0.067248562599230191, 0.00024446133422387705, 0.00031078299950073522, 0.00026584101686036998, 0.93078492221027842, 0.00019809063047465748, 0.0002443868017534937, 0.00024638510205911431, 0.00019961911832480945]	sci-fi
Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)[0.0014699304751764823, 0.001521408611249995, 0.0013984965956051426, 0.30269582602955075, 0.68624921390013727, 0.0015823632621477122, 0.0011332224509843435, 0.0013980702156771098, 0.0014095019465202702, 0.0011419665129508213]	sci-fi
Visitors, The (Visiteurs, Les) (1993)[0.00096784830233185182, 0.0010017431207925474, 0.0009208139968053977, 0.001170628217415075, 0.0010013449776308133, 0.0010418775736709962, 0.00074614918451694598, 0.00092053325489517546, 0.99147715482292809, 0.00075190654901319796]	comedy
Wallace & Gromit: The Best of Aardman Animation (1996)[0.0034235173321673041, 0.0035434116360486662, 0.0032571454329881518, 0.0041407997329600535, 0.97011182782577821, 0.0036853770605014247, 0.0026393130611706171, 0.0032561523798483216, 0.00328277726404465, 0.0026596782744928234]	comedy
Cold Comfort Farm (1995)[0.00082666660315045405, 0.00085561712605139884, 0.00078649327279752966, 0.00099986666269013267, 0.00085527706071856016, 0.00088989709714850393, 0.99256502153363535, 0.00078625348319338797, 0.00079268251522166173, 0.00064222464539303128]	comedy
Rock, The (1996)[0.0001451038305445717, 0.00015018548226872043, 0.99872113332161994, 0.00017550543621477915, 0.00015012579099506426, 0.00015620260585662592, 0.00011186577955477406, 0.00013801016244708314, 0.00013913864298620377, 0.00011272894751222639]	action
Twister (1996)[0.0012173291995081013, 0.001259961037705073, 0.0011581709271238996, 0.0014723794084186117, 0.0012594602657398834, 0.0013104408921176798, 0.98905143095133463, 0.0011578178187658895, 0.0011672850554762689, 0.00094572444380989118]	action
Ghost in the Shell (Kôkaku kidôtai) (1995)[0.0025127402453960367, 0.0026007384102441499, 0.0023906291747604587, 0.0030392000762994023, 0.0025997047458325888, 0.0027049359944526395, 0.0019371621363471873, 0.9778533377070957, 0.0024094420292635429, 0.001952109480308314]	sci-fi
Wallace & Gromit: A Close Shave (1995)[0.00085150881469048473, 0.9925664629716856, 0.00081012823298968768, 0.0010299137204174084, 0.00088097904696881018, 0.0009166394523519208, 0.00065645887496990161, 0.00080988123745264807, 0.00081650346873807732, 0.00066152417973525904]	animation
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)[0.99881326561893236, 0.0001401385117279585, 0.00012881695956992346, 0.0001637646346355455, 0.00014008281362633832, 0.00014575310730506735, 0.00010438228531333225, 0.00012877768527628315, 0.00012983067376010592, 0.00010518770985305039]	comedy
Jack (1996)[0.00061230384358674703, 0.0006337472119030494, 0.00058254785188340322, 0.99476152868347101, 0.00063349532884690379, 0.00065913805021775615, 0.00047204713018362301, 0.00058237024207588378, 0.00058713216303223114, 0.00047568949479953593]	comedy
Independence Day (a.k.a. ID4) (1996)[0.00022618250557610909, 0.99802546256556612, 0.00021519076539701839, 0.00027357140853068526, 0.0002340105525224518, 0.00024348286766500159, 0.00017437225614902981, 0.00021512515706922436, 0.00021688419096153633, 0.00017571773056288142]	sci-fi
Kingpin (1996)[0.00021102244666061163, 0.00021841262082681061, 0.00020076743644334739, 0.99819462992833752, 0.00021832581265252666, 0.00022716323848185848, 0.00016268481962641182, 0.00020070622556491474, 0.00020234735883810546, 0.00016394011256786647]	comedy
Eraser (1996)[0.001984731296461937, 0.0020542381673473377, 0.0018882797575577562, 0.0024005646897632027, 0.0020534217096528258, 0.0021365404294914048, 0.001530100982532456, 0.98250707615105726, 0.0019031394157243634, 0.0015419074004114968]	action
Nutty Professor, The (1996)[0.0006123038435867467, 0.00063374721190299205, 0.00058254785188340333, 0.00074059142864344764, 0.00063349532884690119, 0.9946800753050451, 0.00047204713018362345, 0.00058237024207588432, 0.00058713216303223146, 0.00047568949479953636]	comedy
Daylight (1996)[0.0013974368687129323, 0.0014463762209452845, 0.0013295259445746999, 0.0016902225551577634, 0.0014458013581988469, 0.0015043247279818289, 0.0010773345135718937, 0.0013291205927287624, 0.0013399885367732023, 0.9874398686813548]	action
Fled (1996)[0.00070351846296988799, 0.00072815623991143716, 0.00066932973499350343, 0.00085091699002901098, 0.0007278668339533843, 0.00075732953962498689, 0.00054236777207014196, 0.99379936471954888, 0.00067459696884640053, 0.0005465527380523128]	action
Ransom (1996)[0.00046241719879805323, 0.99596317112578037, 0.0004399452145454036, 0.00055930110103732033, 0.00047842119314662541, 0.00049778679979774936, 0.00035649410652318779, 0.00043981108207092657, 0.00044340732627647149, 0.00035924485202369844]	action
High School High (1996)[0.00093588152318013838, 0.00096865683957267845, 0.00089040070000592233, 0.99199320963570892, 0.00096827184656525771, 0.0010074657033185667, 0.00072150484083393382, 0.00089012923063833029, 0.00089740763315787587, 0.00072707204701828482]	comedy
Matilda (1996)[0.00032098389186175925, 0.00033222500342567691, 0.00030538511010792216, 0.00038823522265203734, 0.00033209296047921193, 0.00034553547041893526, 0.99711309454749086, 0.00030529200292290701, 0.00030778831245503843, 0.00024936747818548937]	comedy
Emma (1996)[0.00078109096905149542, 0.00080844539694427593, 0.99311588667677098, 0.00094474219413973493, 0.00080812408003203939, 0.00084083545085629648, 0.00060217121648831889, 0.00074290589793654075, 0.00074898048573032586, 0.00060681763205026743]	comedy
Mother Night (1996)[0.0010388135300272452, 0.0010751936072872237, 0.0009883305433457596, 0.0012564618111657302, 0.0010747662712033701, 0.0011182708256590609, 0.0008008588395800396, 0.0009880292166873552, 0.9908522370055951, 0.00080703834944909167]	romance
Singin' in the Rain (1952)[0.0030544722444967591, 0.0031614422954551638, 0.0029060347461578174, 0.003694433714563562, 0.0031601857790838303, 0.97346160326486642, 0.0023548028847804495, 0.0029051487412223589, 0.0029289035413007777, 0.0023729727880730249]	comedy
Breakfast at Tiffany's (1961)[0.001984731296461937, 0.002054238167347349, 0.0018882797575577599, 0.0024005646897689945, 0.0020534217096528366, 0.0021365404294914707, 0.98214947308324596, 0.0018877040503378303, 0.0019031394157243634, 0.0015419074004114968]	romance
Vertigo (1958)[0.00052205459226479123, 0.00054033735991417572, 0.00049668442306068095, 0.99553364226619634, 0.00054012260263717365, 0.00056198576843310673, 0.00040247072537421321, 0.00049653299168128011, 0.00050059303920392908, 0.00040557623123434547]	romance
Apartment, The (1960)[0.00011056563816986967, 0.99903477949820929, 0.00010519250480394896, 0.00013373093242640904, 0.00011439225156793591, 0.00011902263872371809, 8.5239040619567336e-05, 0.00010516043324026487, 0.00010602030834143824, 8.589675389774426e-05]	romance
Some Like It Hot (1959)[0.98711626173019695, 0.0015214086112499854, 0.0013984965956051426, 0.0017779047478145588, 0.0015208039268531605, 0.0015823632621476654, 0.0011332224509843435, 0.0013980702156771098, 0.00140950194652027, 0.0011419665129508213]	comedy
Charade (1963)[0.0001029342360494787, 0.00010653907498537496, 9.7931964210163801e-05, 0.99911936198232021, 0.00010649673099190831, 0.00011080752205125703, 7.935571731866199e-05, 9.7902106272730659e-05, 9.870263153629638e-05, 7.9968034264047184e-05]	romance
Casablanca (1942)[0.00031738850893031932, 0.00032850370732017412, 0.00030196445118940295, 0.00038388654868940294, 0.00032837314340417853, 0.00034166508201612068, 0.0002446862556279069, 0.99720261728771808, 0.00030434073494989023, 0.00024657428015451005]	romance
My Fair Lady (1964)[0.001854812371924687, 0.0019197693785894295, 0.0017646744736764166, 0.0022434256436193894, 0.0019190063655631082, 0.0019966842004267341, 0.0014299417950200859, 0.98365214896646536, 0.0017785614304947656, 0.0014409753742200488]	romance
Sabrina (1954)[0.00027704646651530607, 0.99758142824610219, 0.00026358290190532505, 0.0003350921941556578, 0.00028663488601165615, 0.00029823733702032432, 0.00021358511924404709, 0.0002635025395654393, 0.00026565714530342243, 0.00021523316417658897]	romance
Roman Holiday (1953)[0.002512740245396038, 0.0026007384102441529, 0.0023906291747604592, 0.0030392000763001231, 0.0025997047458325884, 0.0027049359944437351, 0.0019371621363471869, 0.0023899003089922531, 0.97787287942737511, 0.0019521094803083134]	romance
Wizard of Oz, The (1939)[0.00055259797833170227, 0.00057195039968964835, 0.00052574349908786518, 0.00066837621635886359, 0.00057172307779867928, 0.00059486537248927128, 0.0004260177239599457, 0.99512954001820353, 0.0005298807931770974, 0.0004293049209033947]	fantasy
Gone with the Wind (1939)[0.00038148435857630403, 0.00039484424467452759, 0.00036294544929513564, 0.99673626927049719, 0.00039468731368822872, 0.00041066352748641351, 0.00029410005924674775, 0.0003628347928551867, 0.00036580161787294553, 0.0002963693658071362]	romance
2001: A Space Odyssey (1968)[0.0015503569843202049, 0.0016046517208054385, 0.001475014635834497, 0.001875181914911171, 0.0016040139514049501, 0.0016689414748733518, 0.0011952261493599606, 0.0014745649267424263, 0.0014866221390084909, 0.9860654261027394]	sci-fi
Notorious (1946)[0.0016400938999559939, 0.0016975312947042885, 0.0015603906268327689, 0.0019837201696533144, 0.0016968566102839268, 0.0017655422331803213, 0.0012644075760994467, 0.0015599148879248139, 0.0015726699891615266, 0.98525887271220347]	romance
Gigi (1958)[0.0014699304751764771, 0.0015214086112499835, 0.0013984965956051424, 0.9874242360028348, 0.0015208039268531524, 0.0015823632621476626, 0.0011332224509843438, 0.0013980702156771094, 0.0014095019465202696, 0.0011419665129508215]	romance
Laura (1944)[0.0034235173321673059, 0.0035434116360486723, 0.96982696995293516, 0.0041407997329649011, 0.0035420033058262703, 0.0036853770605015132, 0.0026393130611706171, 0.0032561523798483212, 0.0032827772640446505, 0.0026596782744928234]	romance
Ghost and Mrs. Muir, The (1947)[0.00017144217797676335, 0.00017744621960707612, 0.00016311064114433649, 0.00020736209456712594, 0.0001773756935436125, 0.00018455553415235162, 0.99845806169424756, 0.0001630609112389144, 0.00016439422656701536, 0.00013319080695521556]	romance
Lost Horizon (1937)[0.99367676255797455, 0.0007466953840427811, 0.00068637113318292613, 0.00087258167111898741, 0.00074639860969527376, 0.000776611447436054, 0.00055617666877043131, 0.00068616186926673934, 0.00069177247288044834, 0.00056046818563176197]	fantasy
To Be or Not to Be (1942)[0.00085150881469096753, 0.00088132933162694761, 0.00081012823298968789, 0.992715047360476, 0.00088097904696880032, 0.00091663945235189251, 0.00065645887496990193, 0.0008098812374526484, 0.00081650346873807797, 0.00066152417973525937]	comedy
My Man Godfrey (1936)[0.0019847312964619353, 0.0020542381673473321, 0.0018882797575577562, 0.98301993679048272, 0.0020534217096528236, 0.0021365404294914417, 0.0015301009825324555, 0.0018877040503378294, 0.0019031394157243611, 0.0015419074004114964]	comedy
