Titles	Genres
His Girl Friday (1940)[0.00053450872880499666, 0.93475762826624886, 0.063107436645603462, 0.00053365184658108356, 0.00053305638867276808, 0.0005337181240887746]	comedy
It's a Wonderful Life (1946)[0.0076292573170979629, 0.9618366793766725, 0.0076582566576037236, 0.007638122129181032, 0.0076251013594505696, 0.007612583159994247]	fantasy
Bringing Up Baby (1938)[0.00057128055444324887, 0.9823542044146466, 0.015359271360624161, 0.00057198989755765641, 0.00057165126999337993, 0.00057160250273475698]	comedy
African Queen, The (1951)[0.00074720904437213019, 0.0007486980111785557, 0.66856865025205969, 0.32843822617577495, 0.00074778933536265324, 0.00074942718125205145]	romance
Maximum Risk (1996)[0.0023674438299786668, 0.97580772237254254, 0.014728065975452186, 0.002367295852711916, 0.0023636607345188946, 0.0023658112347956753]	action
Last Man Standing (1996)[0.0062275439160046683, 0.0062472632101809832, 0.0062331118130243583, 0.96884886661361469, 0.0062238700828708849, 0.0062193443643044867]	action
Cool Runnings (1993)[0.0064565370445642074, 0.0064634425392041586, 0.96771013722604748, 0.0064560344808116763, 0.0064498048393126905, 0.0064640438700599608]	comedy
Cinderella (1950)[0.00093205119228599435, 0.99533563115932377, 0.00093419626791810826, 0.00093349847220237665, 0.00093223644121368822, 0.00093238646705613856]	animation
Winnie the Pooh and the Blustery Day (1968)[0.00075351637723287946, 0.99623250591226453, 0.00075483192275695979, 0.00075440703717926326, 0.00075254084109739258, 0.00075219790946894766]	animation
Sword in the Stone, The (1963)[0.00233461272595719, 0.9883365297326997, 0.0023397270204513652, 0.002331259409878141, 0.0023282691009175638, 0.0023296020100960152]	animation
Robin Hood: Prince of Thieves (1991)[0.0012356733543599542, 0.0012385682517483756, 0.33842334045466266, 0.0012376881453630868, 0.65662983727006585, 0.0012348925237999373]	comedy
Mary Poppins (1964)[0.0030020051881556324, 0.003006798156597326, 0.98498837510684889, 0.0030005636873963806, 0.0030007452596074124, 0.0030015126013943814]	animation
Dumbo (1941)[0.0079887271007897283, 0.0080232641147596952, 0.95999965873972504, 0.0080115359018834223, 0.0079883416822311235, 0.0079884724606110041]	animation
Pete's Dragon (1977)[0.0027512310531610123, 0.98623792905580754, 0.0027541751804959994, 0.0027496128215237724, 0.0027482977289533701, 0.0027587541600581954]	action
Alice in Wonderland (1951)[0.008016645896483857, 0.0080316339226615494, 0.0080322462031385128, 0.22238201236798927, 0.74553341480234725, 0.0080040468073795425]	animation
Fox and the Hound, The (1981)[0.0029993063133514478, 0.0030156299858039898, 0.0030103781082436603, 0.0030036245747621826, 0.0029997770815868548, 0.98497128393625188]	animation
Die Hard (1988)[0.0045468906007124135, 0.43751181959603241, 0.0045522385023891564, 0.54430923931798658, 0.0045383476865128204, 0.0045414642963665175]	action
Long Kiss Goodnight, The (1996)[0.0014486202913623772, 0.99268563057161008, 0.0015221280589565323, 0.0014473878955988163, 0.0014477916129812069, 0.0014484415694909971]	action
Everyone Says I Love You (1996)[0.0014743083955846457, 0.82953067236790712, 0.15193825802624142, 0.014109089811018211, 0.0014727373261930288, 0.0014749340730556774]	comedy
William Shakespeare's Romeo + Juliet (1996)[0.066031076230111299, 0.0021601898653327558, 0.1585465840886231, 0.0018107009219261361, 0.0018082824413129437, 0.76964316645269382]	romance
Aladdin and the King of Thieves (1996)[0.0021275062280113398, 0.75283339177672504, 0.064213714558591206, 0.0021314763231842656, 0.0021307961936586563, 0.17656311491982959]	comedy
Willy Wonka & the Chocolate Factory (1971)[0.0012430876520092081, 0.99377072345650896, 0.001246762202116289, 0.0012459469199076105, 0.0012454856586673097, 0.001247994110790836]	fantasy
Sleeper (1973)[0.0023657450376533707, 0.98816266671212716, 0.0023732689639288738, 0.0023662413209293771, 0.0023640967940544481, 0.0023679811713065457]	comedy
Bananas (1971)[0.0020714759911909871, 0.98962496764076646, 0.0020820591784603557, 0.0020743453044701331, 0.0020735590207324535, 0.002073592864379502]	comedy
Monty Python's Life of Brian (1979)[0.0017864029941670829, 0.0017905275483197038, 0.0017907325472679794, 0.99105586669869483, 0.0017888773727407392, 0.0017875928388096456]	comedy
Great Race, The (1965)[0.0056277158515651935, 0.97195048777959281, 0.0056134507749623763, 0.0055976703948918726, 0.0056085181918487529, 0.0056021570071388719]	comedy
Bonnie and Clyde (1967)[0.0093259526993898518, 0.0093467580098132736, 0.0093455071419265359, 0.95329768468369969, 0.009319998253109172, 0.0093640992120612825]	romance
Dirty Dancing (1987)[0.00066950229273448605, 0.99665220444351699, 0.00067160344908501353, 0.00066925645672315974, 0.00066899335853313666, 0.00066843999940738438]	romance
Platoon (1986)[0.0011736901817180543, 0.9903802254103925, 0.0049188930364335616, 0.0011778611413632292, 0.0011756285963829198, 0.0011737016337100097]	action
Weekend at Bernie's (1989)[0.0016629939772714152, 0.99167897987936415, 0.0016676359691962289, 0.0016643375361546035, 0.0016624525805158333, 0.0016636000574978599]	comedy
E.T. the Extra-Terrestrial (1982)[0.0084124477147262886, 0.95793767229851157, 0.0084252170565900352, 0.0084155612149841887, 0.0084007864488352783, 0.0084083152663527207]	sci-fi
Days of Thunder (1990)[0.0042057431398120296, 0.0042166052064291689, 0.00421113712143051, 0.86470527020046783, 0.0042040799792432242, 0.11845716435261729]	action
Top Gun (1986)[0.001312344281203884, 0.0013168941328397749, 0.99342900543817414, 0.0013149147689221665, 0.0013145460008091496, 0.0013122953780509738]	action
People vs. Larry Flynt, The (1996)[0.0076222656882261649, 0.0076464673710277152, 0.0076469806084456656, 0.0076321573694636182, 0.96182469030197382, 0.0076274386608629506]	comedy
Abyss, The (1989)[0.0072970064220179518, 0.96351353253100624, 0.0073108497745766488, 0.0072990311483155041, 0.0072830191061882023, 0.0072965610178952435]	sci-fi
Escape from New York (1981)[0.0064542129160569343, 0.96768475383376196, 0.0064755654190441153, 0.0064636926573465306, 0.0064568196596791255, 0.0064649555141113374]	action
Monty Python and the Holy Grail (1975)[0.0014116119592049801, 0.99293832055814613, 0.0014151103577655297, 0.0014116103697836913, 0.0014111091617809168, 0.0014122375933187637]	comedy
Wallace & Gromit: The Wrong Trousers (1993)[0.011986065817005976, 0.94005988078074421, 0.011995606170994742, 0.011980807341377794, 0.011971876959065148, 0.012005762930811958]	animation
Delicatessen (1991)[0.0076265694027713637, 0.0076739873250036119, 0.96183447759926533, 0.0076155162063282628, 0.0076295658946688447, 0.0076198835719627038]	comedy
Strictly Ballroom (1992)[0.001805542897608751, 0.99096781750886609, 0.0018111264524040911, 0.0018047571185404779, 0.0018036968587621341, 0.0018070591638184952]	romance
Star Wars: Episode V - The Empire Strikes Back (1980)[0.0040868755521613533, 0.0041001257649611956, 0.9795158691439102, 0.0040976478287104729, 0.0041081188987352217, 0.0040913628115216176]	sci-fi
Princess Bride, The (1987)[0.0088467188056757864, 0.94661069911869167, 0.0088499839883717842, 0.0088476122828224646, 0.0088291113881767899, 0.018015874416261572]	fantasy
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)[0.76665043229098773, 0.22647907358529396, 0.0017202249879224195, 0.0017188952158361348, 0.0017147784370109094, 0.0017165954829488064]	action
Brazil (1985)[0.0018875442368980963, 0.001893294895788137, 0.55266993421245347, 0.0018887229678269269, 0.43977124693941805, 0.001889256747615375]	sci-fi
Aliens (1986)[0.0013691626803684861, 0.0013695136840678318, 0.62952374093037977, 0.36500785789852597, 0.0013653100162876295, 0.0013644147903703373]	sci-fi
Apocalypse Now (1979)[0.0052469258018319415, 0.005263556189069798, 0.0052655996630432984, 0.97372076544864739, 0.00525001331870119, 0.0052531395787062951]	action
Once Upon a Time in the West (C'era una volta il West) (1968)[0.0022737067567089823, 0.98863208999264751, 0.0022777121527095879, 0.0022743952395042288, 0.0022712417076899026, 0.0022708541507398244]	action
Star Wars: Episode VI - Return of the Jedi (1983)[0.0047941167470958333, 0.0048134966729225194, 0.75530020249679874, 0.0048026637857802052, 0.22547821565059242, 0.0048113046468102648]	sci-fi
Alien (1979)[0.0024318749164085112, 0.98782673402929788, 0.002439251791194752, 0.002436173977599669, 0.0024306992041349617, 0.0024352660813641521]	sci-fi
Army of Darkness (1993)[0.0017119730545008852, 0.99143029045036635, 0.0017187424309100387, 0.0017145585160987045, 0.0017131870104686619, 0.0017112485376554376]	comedy
Blues Brothers, The (1980)[0.0013675235704009329, 0.24448063003372744, 0.47338245454460776, 0.27803406130387726, 0.001366259647144786, 0.0013690709002418897]	comedy
Full Metal Jacket (1987)[0.0026622254109076667, 0.0046599657255215294, 0.0026704963282598174, 0.98467178529122135, 0.0026726942523781173, 0.002662832991711619]	action
Grand Day Out with Wallace and Gromit, A (1989)[0.004941647655450015, 0.0049508916276889336, 0.0049539423684311287, 0.37543987472050666, 0.0049405294503501547, 0.60477311417757307]	comedy
Annie Hall (1977)[0.011190990385800561, 0.01121312462379544, 0.011187865375858211, 0.011162925244527916, 0.011166476333753859, 0.94407861803626403]	comedy
Stalker (1979)[0.0083987066170395502, 0.95797096730375098, 0.0084150816757722589, 0.0084116375730789901, 0.0084140693634061538, 0.0083895374669520871]	sci-fi
Terminator, The (1984)[0.002544126850881347, 0.0025560361352976527, 0.98726012806967478, 0.0025498937761131327, 0.0025451132007984611, 0.0025447019672346842]	sci-fi
Manhattan (1979)[0.00060033759062079679, 0.19827644708535064, 0.79932019276433386, 0.00060172050434727838, 0.00060130523424072708, 0.00059999682110679551]	comedy
Graduate, The (1967)[0.94395345326701818, 0.011230345775861305, 0.011218423355078083, 0.011212523851073453, 0.011190319890317321, 0.011194933860651683]	comedy
Femme Nikita, La (Nikita) (1990)[0.0072951539207924158, 0.9634826115218118, 0.0073322389904311603, 0.0072955182104503958, 0.007295225274240342, 0.0072992520822738596]	action
8 1/2 (8½) (1963)[0.015248038063706186, 0.015296808688938755, 0.92371899957627257, 0.015243922386107377, 0.015248760885620237, 0.015243470399354874]	fantasy
Day the Earth Stood Still, The (1951)[0.0069989161142073328, 0.96497854478324907, 0.0070211986885752075, 0.0070069294067180181, 0.0069971048543412198, 0.0069973061529092018]	sci-fi
Great Escape, The (1963)[0.0020729824875800069, 0.0020778715077847732, 0.98962335146123648, 0.0020768548371010113, 0.0020738213247351945, 0.0020751183815625011]	action
Groundhog Day (1993)[0.0018881488287588184, 0.40918446100669381, 0.39637009906429616, 0.18878331912875743, 0.001886839113051724, 0.0018871328584419581]	comedy
Back to the Future (1985)[0.0041111147310228541, 0.97949642542860471, 0.0041070807817229667, 0.0040993971517230355, 0.0040925614417863538, 0.00409342046513994]	sci-fi
Akira (1988)[0.0022080106550346162, 0.98894987961697545, 0.0022112359767950717, 0.0022086969646364584, 0.0022077835677223609, 0.0022143932188360615]	animation
Highlander (1986)[0.0072887125815858404, 0.96352360891341537, 0.0073148110437260766, 0.0072934372474351226, 0.0073026767015080584, 0.0072767535123295498]	fantasy
Cyrano de Bergerac (1990)[0.001615261840634632, 0.92864017171267477, 0.064899742625788834, 0.0016174529222369347, 0.0016130245314645059, 0.0016143463672002836]	romance
Young Frankenstein (1974)[0.0023287416800431065, 0.0023361602959826797, 0.98834298777409202, 0.0023311044693929027, 0.0023285482446742927, 0.0023324575358149111]	comedy
Fantasia (1940)[0.012909400121809697, 0.012916322836848378, 0.012922165850304295, 0.012896592538941558, 0.012887012237633265, 0.93546850641446277]	animation
Somewhere in Time (1980)[0.0088302407014386967, 0.95583321345225725, 0.0088343804123370701, 0.0088266228117629669, 0.0088289901549040775, 0.0088465524672998296]	romance
This Is Spinal Tap (1984)[0.0027482138500950996, 0.98624868587643999, 0.0027551111492608868, 0.0027475890873010782, 0.0027485621999644044, 0.0027518378369386699]	comedy
Some Kind of Wonderful (1987)[0.97597381761013047, 0.0048122155904032496, 0.0048171356116282768, 0.0048018594947348116, 0.004795878240393253, 0.0047990934527098296]	romance
Indiana Jones and the Last Crusade (1989)[0.0011752088706632022, 0.68588411449968734, 0.0011777716797680214, 0.30941371744826368, 0.0011753319489926242, 0.001173855552625124]	action
Pink Floyd: The Wall (1982)[0.95994819011093402, 0.0080415616158845959, 0.0080115539219461039, 0.0080066530263406717, 0.007993004363269985, 0.0079990369616247635]	animation
Forbidden Planet (1956)[0.0060016883155060135, 0.8629842556861278, 0.11298709297485775, 0.0060142807516865328, 0.0060040690220858383, 0.0060086132497360811]	sci-fi
Field of Dreams (1989)[0.0059927950115144972, 0.0060011302988039377, 0.97003098407605803, 0.0059979765146421131, 0.0059859050224835564, 0.005991209076497893]	fantasy
When Harry Met Sally... (1989)[0.0019778661999345975, 0.99009954940961142, 0.0019820613308045459, 0.0019818909970434929, 0.001976794608477541, 0.0019818374541285514]	romance
Alien³ (a.k.a. Alien 3) (1992)[0.0024334200429282108, 0.56094864385872456, 0.42932287546359338, 0.0024340000649835814, 0.0024323995853892484, 0.0024286609843811265]	sci-fi
Cape Fear (1962)[0.0021775962811027135, 0.0021845869499937695, 0.98910372975272709, 0.0021779136133870274, 0.0021761219047067449, 0.0021800514980826681]	action
Cat People (1982)[0.98847391974686227, 0.0023084908199996167, 0.0023089003479407916, 0.0023029178015878458, 0.0023032394409306591, 0.00230253184267882]	fantasy
Star Trek: First Contact (1996)[0.0012718429275609534, 0.0012768813639227926, 0.15398377860435269, 0.84092343666733249, 0.0012715244564389335, 0.0012725359803921897]	sci-fi
101 Dalmatians (1996)[0.0064906427195200022, 0.0064889587170316619, 0.0064807811240434757, 0.0064668196232136807, 0.0064606521165839351, 0.9676121456996073]	comedy
Die Hard 2 (1990)[0.96002494313034537, 0.0079999908319313886, 0.0080017483263684214, 0.0079916480643940826, 0.007995246725244284, 0.0079864229217163595]	action
Star Trek: The Motion Picture (1979)[0.0017871152483794261, 0.0017905798311325745, 0.0017916239861841779, 0.99105539297167078, 0.0017876833916086906, 0.0017876045710244922]	sci-fi
Star Trek VI: The Undiscovered Country (1991)[0.0014990688474019955, 0.0015024407828587707, 0.99249257126761303, 0.0015017576392483444, 0.0014990079032698954, 0.001505153559607971]	sci-fi
Star Trek II: The Wrath of Khan (1982)[0.0057855476416489998, 0.0057953348792655311, 0.0058115824547160921, 0.0058007703690693803, 0.97101927224456719, 0.0057874924107328002]	sci-fi
Star Trek III: The Search for Spock (1984)[0.00054297922034520418, 0.00054484408346750879, 0.99728032078257267, 0.00054526727701625336, 0.00054312044615600224, 0.00054346819044235294]	sci-fi
Star Trek IV: The Voyage Home (1986)[0.00047967533102615076, 0.98945405508661499, 0.0086252852146792534, 0.00048105222581803147, 0.00047998625295005799, 0.00047994588891149586]	sci-fi
Batman Returns (1992)[0.0017122517724638023, 0.99142757251513225, 0.0017154847864543589, 0.0017125917805942124, 0.0017141424729261564, 0.0017179566724291647]	action
Young Guns (1988)[0.0046744056783129097, 0.97662224914128815, 0.004685484243260144, 0.0046665695424540675, 0.0046775388741158736, 0.0046737525205690729]	comedy
Under Siege (1992)[0.0056055855051541509, 0.97198820294245125, 0.0056062936691356913, 0.0056005898052085583, 0.0055990272094142372, 0.0056003008686361247]	action
Mars Attacks! (1996)[0.0027556854475334486, 0.0027628537473006198, 0.0027644147712239395, 0.98620734862938697, 0.0027526996729549699, 0.0027569977316000993]	comedy
Jerry Maguire (1996)[0.0046635591239372193, 0.0046800869644084081, 0.97665226098547686, 0.0046795957853721076, 0.0046618839554756044, 0.0046626131853298065]	comedy
Raising Arizona (1987)[0.0025069861085480834, 0.46148172049434971, 0.52848512294268768, 0.0025063785220681349, 0.0025064787104833236, 0.0025133132218631217]	comedy
Sneakers (1992)[0.0021261023487204214, 0.32721439359058779, 0.0021308706738070206, 0.0021277821625215222, 0.66427159082959863, 0.0021292603947646082]	comedy
Last of the Mohicans, The (1992)[0.0020548306706769381, 0.0020558897186948272, 0.061276058590681463, 0.0020526707736961618, 0.93050634100495266, 0.0020542092412980744]	romance
Hamlet (1996)[0.0012475761685289185, 0.75417340450398096, 0.24084357077599738, 0.0012466995107172126, 0.001245132845242497, 0.0012436161955329751]	romance
